Unnamed: 0,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Outstate_Tier_encoded_scaled,Private_encoded_scaled,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_trans,Private_encoded_trans,Private_encoded_scaled_trans,Accept_Rate_trans_scaled,Private_encoded_trans_scaled,Private_encoded_scaled_trans_scaled
University of Southern Mississippi,No,2850,2044,1046,20,50,9260,1387,4652,2470,500,500,78.0,99,18.7,23,5917,45,0.5241966614402653,0.5454010967194489,0.8554350906958258,-0.26074560260699386,1.3932319196301177,0.960736116968285,-1.6847740926100183,-0.22914901677242944,-1.756532921293452,0.2576999703306144,1.5733239615731247,1.1551135115319071,0.16480224108923644,-1.0179093301454802,0.7171929824561404,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.524196661440265,0.545401096719449,0.8554350906958252,-0.26074560260699425,1.3932319196301182,0.9607361169682849,-1.684774092610019,-0.22914901677242913,-1.756532921293453,0.25769997033061404,1.5733239615731247,1.1551135115319067,0.16480224108923605,-1.0179093301454611,-0.40005578628686983,-1.6325116659989425,-1.6325116659989423,-0.4000557862868704,-1.6325116659989423,-1.6325116659989423
University of St. Thomas MN,Yes,2057,1807,828,26,53,4106,982,11712,4037,500,800,80.0,80,13.8,13,8546,89,0.22713154098764507,0.42428002327887554,0.6308493547125616,0.14524475095617614,0.7504444735504628,0.7163862132123858,0.42875813547451674,-0.22914901677242944,-0.8318078970334455,0.4043159082560863,-0.13620911968157937,-0.01650783055462927,-0.7285459060471434,0.03985690081601796,0.8784637822070978,Medium,1,1,0.3581403891754813,0.6125530498969481,0.2271315409876447,0.4242800232788756,0.6308493547125611,0.14524475095617576,0.7504444735504633,0.7163862132123857,0.428758135474516,-0.22914901677242913,-0.8318078970334465,0.40431590825608593,-0.13620911968157948,-0.016507830554629687,-0.7285459060471439,0.03985690081603703,0.9859660227507555,0.6125530498969479,0.612553049896948,0.9859660227507553,0.6125530498969481,0.6125530498969483
University of St. Thomas TX,Yes,374,280,185,45,77,995,408,8550,4050,500,1344,75.0,75,12.6,17,7237,62,-1.4461179811788978,-1.540125076263474,-1.018784020524878,1.0754007694010428,-0.6842455944065718,0.12696172417028495,-0.367894041237278,-0.22914901677242944,0.2271714169538666,0.0447497870211825,-0.4916463924532397,-0.3280101887390996,-0.3398815888114029,-0.41248512439044266,0.7486631016042781,Low,0,1,-1.0987972149572356,0.6125530498969481,-1.4461179811788982,-1.540125076263474,-1.0187840205248788,1.0754007694010423,-0.6842455944065714,0.12696172417028487,-0.3678940412372787,-0.22914901677242913,0.2271714169538656,0.04474978702118213,-0.4916463924532398,-0.3280101887391,-0.3398815888114033,-0.41248512439042356,-0.16964536570617234,0.6125530498969479,0.612553049896948,-0.1696453657061728,0.6125530498969481,0.6125530498969483
University of Tennessee at Knoxville,No,7473,5372,3013,27,53,15749,3237,5764,3262,750,3300,86.0,92,16.5,22,8612,53,1.36197894768581,1.4597200417858385,1.7757701404062434,0.20567765393688317,1.7551130521875546,1.5923057787960895,-1.25204583133951,1.302507133936391,2.1595280821801417,0.8664948177542383,0.8745903245365926,0.646816259628484,0.08579840488433134,0.059817120743901955,0.7188545430215443,Low,0,0,-1.0987972149572356,-1.6325116659989423,1.3619789476858095,1.4597200417858385,1.775770140406243,0.20567765393688278,1.755113052187555,1.5923057787960895,-1.2520458313395106,1.3025071339363914,2.159528082180141,0.866494817754238,0.8745903245365925,0.6468162596284835,0.08579840488433095,0.05981712074392102,-0.3883302181441306,-1.6325116659989425,-1.6325116659989423,-0.38833021814413116,-1.6325116659989423,-1.6325116659989423
University of Texas at Arlington,No,3281,2559,1448,19,43,10975,8431,4422,2780,500,2850,73.0,73,21.0,4,4696,29,0.6503195012593606,0.763577069927451,1.1546628292937993,-0.337261774390416,1.5136380875205795,2.363402341757417,-1.7825733933745667,-0.22914901677242944,1.8353614123596727,-0.09256994792772753,-0.6235308993858222,1.660902564484489,-1.9198799308640517,-1.7993192819264254,0.7799451386772326,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.6503195012593602,0.7635770699274511,1.1546628292937988,-0.3372617743904164,1.51363808752058,2.363402341757417,-1.7825733933745673,-0.22914901677242913,1.8353614123596715,-0.0925699479277279,-0.6235308993858223,1.6609025644844886,-1.9198799308640522,-1.7993192819264063,0.07748937383867595,-1.6325116659989425,-1.6325116659989423,0.07748937383867553,-1.6325116659989423,-1.6325116659989423
University of Texas at Austin,No,14752,9572,5329,48,85,30017,5189,5130,3309,650,3140,91.0,99,19.7,11,7837,65,1.9183054562837953,1.9774167787580832,2.212252201116457,1.192310901338738,2.1414673334938095,1.964488739147287,-1.4912476731641928,0.7528645357434074,2.049241328676916,1.2772512278910106,1.5733239615731247,1.3779965760601174,-0.9453261344609437,-0.19068781141137764,0.6488611713665944,Low,0,0,-1.0987972149572356,-1.6325116659989423,1.918305456283795,1.9774167787580832,2.2122522011164567,1.1923109013387376,2.14146733349381,1.964488739147287,-1.4912476731641935,0.7528645357434078,2.0492413286769153,1.2772512278910102,1.5733239615731247,1.377996576060117,-0.9453261344609442,-0.19068781141135857,-0.8423956764595384,-1.6325116659989425,-1.6325116659989423,-0.8423956764595391,-1.6325116659989423,-1.6325116659989423
University of Texas at San Antonio,No,4217,3100,1686,17,46,9375,5457,4104,5376,452,1200,94.0,100,25.3,3,4329,50,0.871880624085422,0.9470936845527907,1.289558541400498,-0.5000085327852752,1.402130232814141,2.0051063794529562,-1.9234583398569618,-0.5982178689195664,-0.007646689375954711,1.5348879805589812,1.6800113003699915,2.54877789921091,-2.110816300186537,-2.0985984553143853,0.7351197533791796,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.8718806240854217,0.9470936845527909,1.2895585414004975,-0.5000085327852757,1.4021302328141414,2.0051063794529562,-1.9234583398569625,-0.5982178689195662,-0.007646689375955717,1.5348879805589808,1.6800113003699915,2.5487778992109096,-2.1108163001865377,-2.098598455314366,-0.2709809302319026,-1.6325116659989425,-1.6325116659989423,-0.2709809302319031,-1.6325116659989423,-1.6325116659989423
University of the Arts,Yes,974,704,290,5,22,1145,39,12520,3860,1300,700,16.0,59,7.5,9,11641,57,-0.4812824839386961,-0.5373258201578683,-0.4836392714989347,-2.0101834480079033,-0.5214433739169101,-1.2369487718527052,0.6089844647000522,3.510908502273347,-1.0978374622751548,-2.45157552617256,-1.391918192175684,-1.8114823883332716,-1.18236541463741,0.7796785869607278,0.7227926078028748,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.48128248393869644,-0.5373258201578682,-0.48363927149893543,-2.0101834480079037,-0.5214433739169096,-1.2369487718527052,0.6089844647000515,3.510908502273348,-1.0978374622751559,-2.4515755261725602,-1.391918192175684,-1.811482388333272,-1.1823654146374105,0.7796785869607469,-0.3603468614097615,0.6125530498969479,0.612553049896948,-0.360346861409762,0.6125530498969481,0.6125530498969483
University of the Pacific,Yes,2459,1997,582,36,66,2664,299,16320,5326,646,1171,87.0,94,11.2,14,13706,65,0.39063750573096406,0.5226183166848335,0.2762890685540516,0.683476302864234,0.3587873203586098,-0.07097514722219393,1.367229388870464,0.72937986741676,-0.058077334139321896,0.9467830013589739,1.0657563528339236,-0.706872473805698,-0.6263490551654358,1.123281214782213,0.8121187474583164,High,2,1,1.8150779933081982,0.6125530498969481,0.39063750573096373,0.5226183166848336,0.276289068554051,0.6834763028642336,0.3587873203586102,-0.070975147222194,1.3672293888704634,0.7293798674167604,-0.0580773341393229,0.9467830013589735,1.0657563528339236,-0.7068724738056984,-0.6263490551654363,1.1232812147822322,0.35161981687008426,0.6125530498969479,0.612553049896948,0.35161981687008387,0.6125530498969481,0.6125530498969483
University of the South,Yes,1445,966,326,46,83,1129,24,15350,4080,450,810,89.0,93,10.3,52,18784,82,-0.10269013533940655,-0.20754077391911355,-0.35023581072026044,1.1150339710778354,-0.537534717671097,-1.4811146683151193,1.1857671012954643,-0.6143252338289236,-0.8069242436789834,1.1101537037083895,0.9693375120855497,-0.9604175254095518,1.9622254883185175,1.7062523363756992,0.6685121107266436,High,2,1,1.8150779933081982,0.6125530498969481,-0.1026901353394069,-0.20754077391911346,-0.35023581072026116,1.115033971077835,-0.5375347176710965,-1.4811146683151193,1.1857671012954636,-0.6143252338289233,-0.8069242436789844,1.110153703708389,0.9693375120855496,-0.9604175254095523,1.962225488318517,1.7062523363757183,-0.72290915257768,0.6125530498969479,0.612553049896948,-0.7229091525776805,0.6125530498969481,0.6125530498969483
University of Tulsa,Yes,1712,1557,696,41,68,2936,433,11750,4160,1200,2350,94.0,96,11.5,10,11743,47,0.05672967068882657,0.276537225804311,0.4586122355553329,0.9095959481215096,0.45006655312653954,0.1654565875153789,0.4374141191972288,3.179865230418292,1.4141097238962332,1.5348879805589812,1.263654675854437,-0.6241683558478293,-1.060970526681064,0.7988144471230453,0.9094626168224299,Medium,1,1,0.3581403891754813,0.6125530498969481,0.05672967068882622,0.27653722580431106,0.4586122355553323,0.9095959481215091,0.45006655312654,0.1654565875153788,0.43741411919722806,3.179865230418293,1.4141097238962321,1.5348879805589808,1.263654675854437,-0.6241683558478297,-1.0609705266810645,0.7988144471230644,1.3167498122604742,0.6125530498969479,0.612553049896948,1.316749812260474,0.6125530498969481,0.6125530498969483
University of Utah,No,5095,4491,2400,27,53,13894,8374,6857,3975,858,3093,89.0,93,12.8,9,9275,37,1.0361718775070023,1.2948718421232925,1.590507567147317,0.20567765393688317,1.6734834358267023,2.3577114989827375,-0.8773831887758893,1.8284536266085658,2.01585458107506,1.1101537037083895,0.9693375120855497,-0.27529199961519973,-1.18236541463741,0.24803001999274116,0.8814524043179588,Low,0,0,-1.0987972149572356,-1.6325116659989423,1.036171877507002,1.2948718421232925,1.5905075671473166,0.20567765393688278,1.6734834358267028,2.3577114989827375,-0.8773831887758899,1.8284536266085663,2.015854581075059,1.110153703708389,0.9693375120855496,-0.2752919996152001,-1.1823654146374105,0.24803001999276023,1.016864573752495,-1.6325116659989425,-1.6325116659989423,1.0168645737524948,-1.6325116659989423,-1.6325116659989423
University of Vermont,No,7663,6008,1735,18,51,7353,1674,15516,4928,500,990,87.0,90,9.9,10,12646,79,1.3830159447397676,1.561646926812903,1.314597947729494,-0.41691464264756517,1.2224723602745753,1.0969271928392672,1.2173453458893737,-0.22914901677242944,-0.4017596349063919,0.9467830013589739,0.6900649668386472,-1.0758964274030898,-1.060970526681064,0.9577173972772546,0.7840271434164165,High,2,0,1.8150779933081982,-1.6325116659989423,1.3830159447397672,1.561646926812903,1.3145979477294936,-0.41691464264756556,1.2224723602745757,1.0969271928392672,1.217345345889373,-0.22914901677242913,-0.4017596349063929,0.9467830013589735,0.690064966838647,-1.0758964274030902,-1.0609705266810645,0.9577173972772737,0.11112477676490543,-1.6325116659989425,-1.6325116659989423,0.11112477676490502,-1.6325116659989423,-1.6325116659989423
University of Virginia,No,15849,5384,2678,74,95,11278,114,12212,3792,500,1000,90.0,92,9.5,22,13597,95,1.9753736497180794,1.4617604744976094,1.6805951821206353,2.0190756387026667,1.5325223205294194,-0.6510175326391,0.5412117441402403,-0.22914901677242944,-0.3813083118461038,1.1932365358027166,0.8745903245365926,-1.1932219027537532,0.08579840488433134,1.1071791024892947,0.3397059751403874,Medium,1,0,0.3581403891754813,-1.6325116659989423,1.975373649718079,1.4617604744976094,1.6805951821206349,2.0190756387026663,1.5325223205294198,-0.6510175326391001,0.5412117441402396,-0.22914901677242913,-0.3813083118461048,1.1932365358027162,0.8745903245365925,-1.1932219027537536,0.08579840488433095,1.1071791024893138,-2.079527951943099,-1.6325116659989425,-1.6325116659989423,-2.0795279519431,-1.6325116659989423,-1.6325116659989423
University of Washington,No,12749,7025,3343,40,81,20356,4582,8199,4218,708,2172,96.0,94,9.0,10,16527,65,1.8012692185551267,1.7027680790482256,1.8582519744597874,0.8661712529818544,1.9154044247617317,1.864897813719468,-0.4676723837447251,1.0799500196774472,1.2438160485977954,1.7113078679607372,1.0657563528339236,-1.3426312395200746,-1.060970526681064,1.4814208582495607,0.5510236096948781,Low,0,0,-1.0987972149572356,-1.6325116659989423,1.8012692185551262,1.7027680790482256,1.858251974459787,0.8661712529818539,1.9154044247617321,1.864897813719468,-0.4676723837447258,1.0799500196774476,1.2438160485977943,1.7113078679607368,1.0657563528339236,-1.342631239520075,-1.0609705266810645,1.4814208582495798,-1.3540099844336537,-1.6325116659989425,-1.6325116659989423,-1.3540099844336544,-1.6325116659989423,-1.6325116659989423
University of West Florida,No,1558,1254,472,20,57,3754,2477,6172,3994,541,1387,83.0,87,23.4,12,8488,53,-0.03165269109180647,0.05905506315542611,0.05625345047371651,-0.26074560260699386,0.6723276205477827,1.3878765251614615,-1.1071352494247106,0.062383939314563375,0.292775210906879,0.6312170198691968,0.4255260215207906,2.1648568312503946,-0.8347120348951067,0.022118809633498108,0.8048780487804879,Low,0,0,-1.0987972149572356,-1.6325116659989423,-0.031652691091806816,0.059055063155426184,0.056253450473715834,-0.26074560260699425,0.6723276205477832,1.3878765251614615,-1.1071352494247113,0.0623839393145637,0.292775210906878,0.6312170198691964,0.4255260215207905,2.164856831250394,-0.8347120348951071,0.02211880963351718,0.28810160409303576,-1.6325116659989425,-1.6325116659989423,0.28810160409303537,-1.6325116659989423,-1.6325116659989423
University of Wisconsin-Stout,No,2593,1966,1030,9,32,6038,579,6704,2592,376,1750,78.0,78,21.0,17,6254,65,0.43882873757206087,0.5072751577400804,0.8408726450767475,-1.348494791392716,1.0695558358459671,0.3564556021898242,-0.9273445948337822,-1.2592339900156508,0.7817965352714337,0.2576999703306144,-0.2828555413330692,1.660902564484489,-0.3398815888114029,-0.8447342926043563,0.7581951407635943,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.43882873757206053,0.5072751577400805,0.840872645076747,-1.3484947913927166,1.0695558358459676,0.35645560218982414,-0.9273445948337828,-1.2592339900156508,0.7817965352714327,0.25769997033061404,-0.28285554133306934,1.6609025644844886,-0.3398815888114033,-0.8447342926043372,-0.09630053878516259,-1.6325116659989425,-1.6325116659989423,-0.09630053878516305,-1.6325116659989423,-1.6325116659989423
University of Wisconsin-Superior,No,910,910,342,14,53,1434,417,7032,2780,550,1960,75.0,81,15.2,15,6490,36,-0.5476198884052121,-0.26923821492462563,-0.29629815564683426,-0.7737777547234982,-0.2707081931621502,0.1410616310279168,-0.8211276372671248,0.12378880488361321,1.0232499572294602,0.0447497870211825,-0.06061368145330422,0.3334196419182193,-0.5277223720549751,-0.7317980887568306,1.0,Low,0,0,-1.0987972149572356,-1.6325116659989423,-0.5476198884052125,-0.2692382149246256,-0.296298155646835,-0.7737777547234986,-0.2707081931621498,0.14106163102791672,-0.8211276372671255,0.12378880488361355,1.023249957229459,0.04474978702118213,-0.060613681453304334,0.33341964191821893,-0.5277223720549755,-0.7317980887568115,2.422460487936682,-1.6325116659989425,-1.6325116659989423,2.422460487936682,-1.6325116659989423,-1.6325116659989423
University of Wisconsin-Whitewater,No,4400,3719,1472,12,38,7804,1552,6950,2500,300,1200,90.0,95,23.1,16,5559,67,0.9089800652249647,1.1190310347251669,1.169389538661857,-0.9818731086748947,1.2673850142896237,1.041863944887663,-0.8473714795400918,-2.0489462340837274,-0.007646689375954711,1.1932365358027166,1.1638582779526243,2.1030730059438842,-0.4323290036172367,-1.2193651606883835,0.8452272727272727,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.9089800652249643,1.1190310347251669,1.1693895386618565,-0.9818731086748952,1.2673850142896241,1.041863944887663,-0.8473714795400925,-2.0489462340837274,-0.007646689375955717,1.1932365358027162,1.1638582779526243,2.103073005943884,-0.4323290036172371,-1.2193651606883644,0.6561015212166443,-1.6325116659989425,-1.6325116659989423,0.656101521216644,-1.6325116659989423,-1.6325116659989423
University of Wisconsin at Green Bay,No,2409,1939,759,17,50,3819,1347,6900,2800,475,1200,81.0,89,22.2,1,5968,46,0.37192938508140994,0.4936993717452902,0.5451325668708097,-0.5000085327852752,0.6874088158651024,0.9397439156057278,-0.8634737863926079,-0.4173160543227945,-0.007646689375954711,0.47901914729053885,0.6002637149158834,1.9156974608106905,-2.5915300639706675,-0.9907361635530434,0.8048982980489829,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.3719293850814096,0.49369937174529027,0.5451325668708091,-0.5000085327852757,0.6874088158651028,0.9397439156057277,-0.8634737863926085,-0.4173160543227942,-0.007646689375955717,0.47901914729053846,0.6002637149158833,1.91569746081069,-2.591530063970668,-0.9907361635530243,0.28827773837766424,-1.6325116659989425,-1.6325116659989423,0.28827773837766385,-1.6325116659989423,-1.6325116659989423
University of Wisconsin at Madison,No,14901,10932,4631,36,80,23945,2200,9096,4290,535,1545,93.0,96,11.5,20,11006,72,1.9263193552150328,2.0935394456217393,2.1083730932941074,0.683476302864234,2.012271982278197,1.2987779284318965,-0.2178985889026833,0.02095051300777232,0.5186656921692018,1.448076800235107,1.263654675854437,-0.6241683558478293,-0.07789765626183243,0.6544535683185625,0.7336420374471512,Medium,1,0,0.3581403891754813,-1.6325116659989423,1.9263193552150324,2.0935394456217393,2.108373093294107,0.6834763028642336,2.0122719822781976,1.2987779284318965,-0.21789858890268402,0.020950513007772644,0.5186656921692008,1.4480768002351065,1.263654675854437,-0.6241683558478297,-0.07789765626183281,0.6544535683185816,-0.2818365823564626,-1.6325116659989425,-1.6325116659989423,-0.2818365823564631,-1.6325116659989423,-1.6325116659989423
